time realx realy realh kalx kaly kalh gpsx gpsy gpsh kinx kiny kinh imuh
33.6144 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.6313 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.6483 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.6653 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.6823 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.6993 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.7164 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.7334 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.7504 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.7674 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.7843 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.8014 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.8183 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.8353 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.8523 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.8694 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.8864 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.9034 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.9204 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.9374 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.9544 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.9713 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
33.9883 1.59462 3.41765 116.383 1.72555 3.46157 116.48 1.49475 3.00191 -172.671 1.78361 3.45321 120.907 -104.838
34.0053 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.0224 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.0394 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.0564 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.0734 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.0904 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.1074 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.1244 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.1414 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.1584 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.1754 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.1924 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.2094 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.2264 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.2434 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.2604 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.2774 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.2944 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.3114 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.3284 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.3454 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.3624 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.3794 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.3964 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.4134 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.4304 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.4473 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.4644 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.4814 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.4984 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.5154 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.5324 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.5494 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.5664 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.5834 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.6004 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.6174 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.6344 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.6514 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.6684 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.6854 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.7024 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.7194 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.7364 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.7534 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.7704 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.7874 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.8044 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.8214 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.8384 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.8554 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.8724 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.8894 1.59462 3.41765 116.383 1.72555 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.9064 1.59463 3.41765 116.384 1.72556 3.46157 116.48 2.0508 3.39835 54.5129 1.78361 3.45321 120.907 -104.838
34.9234 1.59467 3.41763 116.384 1.7256 3.46155 116.48 2.0508 3.39835 54.5129 1.78362 3.4532 120.907 -104.838
34.9404 1.59475 3.41759 116.385 1.72568 3.46151 116.482 2.0508 3.39835 54.5129 1.78366 3.45318 120.908 -104.836
34.9574 1.5949 3.41751 116.388 1.72583 3.46143 116.484 2.0508 3.39835 54.5129 1.78374 3.45313 120.909 -104.834
34.9744 1.59512 3.4174 116.391 1.72606 3.46132 116.487 2.0508 3.39835 54.5129 1.78388 3.45304 120.912 -104.831
34.9914 1.59545 3.41724 116.396 1.72639 3.46115 116.493 2.0508 3.39835 54.5129 1.7841 3.45291 120.915 -104.826
35.0084 1.59589 3.41702 116.403 1.72683 3.46093 116.499 1.75649 3.48439 -73.7031 1.78442 3.45272 120.921 -104.819
35.0254 1.59646 3.41674 116.412 1.72741 3.46064 116.508 1.75649 3.48439 -73.7031 1.78484 3.45247 120.928 -104.81
35.0424 1.59719 3.41638 116.423 1.72815 3.46028 116.52 1.75649 3.48439 -73.7031 1.7854 3.45213 120.937 -104.799
35.0594 1.59808 3.41593 116.437 1.72905 3.45982 116.534 1.75649 3.48439 -73.7031 1.7861 3.45171 120.949 -104.785
35.0764 1.59912 3.41541 116.453 1.73011 3.4593 116.55 1.75649 3.48439 -73.7031 1.78697 3.45119 120.964 -104.769
35.0934 1.60033 3.41481 116.473 1.73135 3.45868 116.569 1.75649 3.48439 -73.7031 1.78798 3.45058 120.981 -104.749
35.1104 1.6017 3.41413 116.493 1.73273 3.45799 116.59 1.75649 3.48439 -73.7031 1.78917 3.44987 121.002 -104.728
35.1274 1.60323 3.41337 116.518 1.73427 3.45721 116.614 1.75649 3.48439 -73.7031 1.79049 3.44908 121.024 -104.704
35.1444 1.60491 3.41253 116.543 1.73599 3.45635 116.64 1.75649 3.48439 -73.7031 1.79197 3.44818 121.049 -104.678
35.1614 1.60676 3.4116 116.573 1.73787 3.45541 116.669 1.75649 3.48439 -73.7031 1.79362 3.44719 121.077 -104.649
35.1784 1.60876 3.4106 116.603 1.73991 3.45438 116.7 1.75649 3.48439 -73.7031 1.79542 3.4461 121.108 -104.619
35.1954 1.61093 3.40952 116.638 1.74211 3.45328 116.734 1.75649 3.48439 -73.7031 1.79737 3.44492 121.141 -104.584
35.2124 1.61325 3.40835 116.673 1.74445 3.45209 116.77 1.75649 3.48439 -73.7031 1.79948 3.44365 121.177 -104.549
35.2294 1.61573 3.40711 116.713 1.74698 3.45082 116.809 1.75649 3.48439 -73.7031 1.80172 3.44229 121.214 -104.509
35.2464 1.61836 3.40578 116.753 1.74965 3.44947 116.85 1.75649 3.48439 -73.7031 1.80414 3.44082 121.256 -104.469
35.2634 1.62116 3.40437 116.797 1.75249 3.44803 116.894 1.75649 3.48439 -73.7031 1.8067 3.43926 121.299 -104.424
35.2804 1.6241 3.40288 116.843 1.75549 3.44651 116.939 1.75649 3.48439 -73.7031 1.80941 3.43761 121.346 -104.379
35.2974 1.62723 3.4013 116.892 1.75866 3.44489 116.989 1.75649 3.48439 -73.7031 1.81229 3.43585 121.395 -104.33
35.3144 1.63049 3.39964 116.943 1.76198 3.4432 117.039 1.75649 3.48439 -73.7031 1.81532 3.43399 121.447 -104.279
35.3314 1.63392 3.39789 116.997 1.76548 3.44141 117.094 1.75649 3.48439 -73.7031 1.8185 3.43204 121.501 -104.225
35.3485 1.63752 3.39606 117.052 1.76914 3.43954 117.149 1.75649 3.48439 -73.7031 1.82186 3.42998 121.559 -104.17
35.3654 1.64125 3.39415 117.112 1.77292 3.4376 117.209 1.75649 3.48439 -73.7031 1.82533 3.42784 121.617 -104.11
35.3824 1.64514 3.39216 117.172 1.77687 3.43556 117.269 1.75649 3.48439 -73.7031 1.82896 3.4256 121.68 -104.05
35.3994 1.6492 3.39007 117.236 1.78098 3.43344 117.333 1.75649 3.48439 -73.7031 1.83274 3.42325 121.744 -103.986
35.4164 1.6534 3.3879 117.301 1.78525 3.43123 117.399 1.75649 3.48439 -73.7031 1.83667 3.42081 121.812 -103.921
35.4334 1.65778 3.38564 117.371 1.78967 3.42894 117.468 1.75649 3.48439 -73.7031 1.84075 3.41827 121.881 -103.851
35.4504 1.6623 3.3833 117.441 1.79423 3.42656 117.538 1.75649 3.48439 -73.7031 1.84497 3.41563 121.955 -103.781
35.4674 1.66698 3.38086 117.515 1.79897 3.42409 117.613 1.75649 3.48439 -73.7031 1.84933 3.4129 122.029 -103.707
35.4844 1.67181 3.37834 117.59 1.80389 3.42151 117.688 1.75649 3.48439 -73.7031 1.85386 3.41006 122.108 -103.632
35.5014 1.67679 3.37573 117.67 1.80897 3.41884 117.767 1.75649 3.48439 -73.7031 1.85855 3.4071 122.187 -103.552
35.5184 1.68194 3.37303 117.749 1.81421 3.41607 117.847 1.75649 3.48439 -73.7031 1.86341 3.40402 122.272 -103.473
35.5354 1.68723 3.37024 117.834 1.81959 3.41323 117.932 1.75649 3.48439 -73.7031 1.8684 3.40086 122.357 -103.388
35.5524 1.69268 3.36736 117.919 1.82513 3.41028 118.017 1.75649 3.48439 -73.7031 1.87355 3.39758 122.447 -103.303
35.5694 1.69829 3.36438 118.008 1.83083 3.40725 118.107 1.75649 3.48439 -73.7031 1.87883 3.39421 122.537 -103.214
35.5864 1.70402 3.36133 118.098 1.83665 3.40413 118.196 1.75649 3.48439 -73.7031 1.88425 3.39073 122.632 -103.124
35.6034 1.70993 3.35816 118.192 1.84263 3.40092 118.291 1.75649 3.48439 -73.7031 1.88981 3.38715 122.727 -103.029
35.6204 1.71599 3.35491 118.287 1.84877 3.39761 118.385 1.75649 3.48439 -73.7031 1.89552 3.38346 122.827 -102.935
35.6374 1.72221 3.35156 118.387 1.85509 3.39419 118.486 1.75649 3.48439 -73.7031 1.90138 3.37966 122.927 -102.835
35.6544 1.72856 3.34812 118.486 1.86152 3.39069 118.585 1.75649 3.48439 -73.7031 1.90738 3.37575 123.033 -102.736
35.6714 1.73508 3.34458 118.591 1.8681 3.38709 118.69 1.75649 3.48439 -73.7031 1.91351 3.37174 123.138 -102.631
35.6884 1.74173 3.34094 118.695 1.87486 3.38339 118.794 1.75649 3.48439 -73.7031 1.91978 3.36762 123.249 -102.527
35.7054 1.74854 3.3372 118.805 1.88178 3.37957 118.904 1.75649 3.48439 -73.7031 1.92622 3.36337 123.36 -102.417
35.7224 1.75549 3.33338 118.92 1.88885 3.37566 119.02 1.75649 3.48439 -73.7031 1.9328 3.35901 123.476 -102.302
35.7394 1.7626 3.32943 119.035 1.89607 3.37164 119.135 1.75649 3.48439 -73.7031 1.93953 3.35453 123.599 -102.187
35.7564 1.76986 3.3254 119.156 1.90343 3.36753 119.256 1.75649 3.48439 -73.7031 1.9464 3.34993 123.721 -102.066
35.7734 1.77726 3.32126 119.276 1.91098 3.36329 119.376 1.75649 3.48439 -73.7031 1.95339 3.34523 123.849 -101.946
35.7904 1.78481 3.31702 119.402 1.9186 3.35899 119.502 1.75649 3.48439 -73.7031 1.96056 3.34038 123.977 -101.82
35.8074 1.7925 3.31267 119.527 1.92637 3.35458 119.627 1.75649 3.48439 -73.7031 1.9678 3.33547 124.111 -101.695
35.8244 1.80035 3.30821 119.659 1.93432 3.35005 119.759 1.75649 3.48439 -73.7031 1.9752 3.33042 124.243 -101.563
35.8415 1.80836 3.30364 119.789 1.94248 3.34538 119.89 1.75649 3.48439 -73.7031 1.98275 3.32524 124.382 -101.433
35.8584 1.81646 3.29899 119.925 1.95068 3.34065 120.026 1.75649 3.48439 -73.7031 1.99045 3.31993 124.52 -101.297
35.8754 1.82473 3.29422 120.06 1.95905 3.33579 120.161 1.75649 3.48439 -73.7031 1.99824 3.31453 124.665 -101.162
35.8924 1.83314 3.28933 120.202 1.96757 3.33083 120.303 1.75649 3.48439 -73.7031 2.00619 3.30899 124.808 -101.02
35.9094 1.8417 3.28434 120.342 1.97623 3.32575 120.443 1.75649 3.48439 -73.7031 2.01425 3.30334 124.958 -100.88
35.9264 1.85039 3.27924 120.489 1.98507 3.32054 120.59 1.75649 3.48439 -73.7031 2.02247 3.29755 125.106 -100.733
35.9434 1.85922 3.27402 120.634 1.99408 3.3152 120.735 1.75649 3.48439 -73.7031 2.03083 3.29162 125.262 -100.588
35.9604 1.86821 3.26868 120.786 2.00323 3.30974 120.888 1.75649 3.48439 -73.7031 2.03937 3.28552 125.417 -100.436
35.9774 1.87734 3.26323 120.937 2.01247 3.3042 121.039 1.75649 3.48439 -73.7031 2.04802 3.27932 125.579 -100.285
35.9944 1.88659 3.25767 121.094 2.02183 3.29855 121.196 1.75649 3.48439 -73.7031 2.05676 3.27301 125.738 -100.128
36.0114 1.89598 3.25198 121.249 2.0314 3.29274 121.351 1.74682 3.62225 -4.01264 2.0656 3.26659 125.905 -99.9729
36.0284 1.9055 3.24619 121.411 2.04108 3.28683 121.514 1.74682 3.62225 -4.01264 2.07464 3.25998 126.07 -99.8106
36.0454 1.91516 3.24027 121.572 2.05086 3.28081 121.674 1.74682 3.62225 -4.01264 2.08379 3.25325 126.243 -99.6503
36.0624 1.92497 3.23422 121.739 2.06076 3.27469 121.842 1.74682 3.62225 -4.01264 2.09304 3.24641 126.413 -99.4825
36.0795 1.93492 3.22805 121.905 2.07082 3.26843 122.008 1.74682 3.62225 -4.01264 2.10238 3.23945 126.59 -99.3169
36.0965 1.94497 3.22177 122.078 2.08102 3.26203 122.181 1.74682 3.62225 -4.01264 2.11186 3.23235 126.765 -99.1442
36.1134 1.95515 3.21537 122.248 2.09134 3.25552 122.351 1.74682 3.62225 -4.01264 2.12147 3.2251 126.948 -98.9742
36.1304 1.96549 3.20882 122.426 2.10183 3.24885 122.53 1.74682 3.62225 -4.01264 2.13124 3.21768 127.13 -98.7958
36.1474 1.97593 3.20217 122.601 2.11245 3.24206 122.705 1.74682 3.62225 -4.01264 2.14108 3.21015 127.318 -98.6207
36.1644 1.98653 3.19537 122.785 2.12317 3.23516 122.889 1.74682 3.62225 -4.01264 2.15111 3.20243 127.505 -98.4373
36.1814 1.99725 3.18844 122.965 2.13399 3.22814 123.07 1.74682 3.62225 -4.01264 2.16119 3.19461 127.699 -98.2567
36.1984 2.00809 3.18138 123.154 2.14495 3.22098 123.259 1.74682 3.62225 -4.01264 2.17138 3.18666 127.89 -98.0682
36.2155 2.01908 3.17418 123.34 2.15606 3.21368 123.445 1.74682 3.62225 -4.01264 2.18169 3.17854 128.09 -97.8823
36.2325 2.03016 3.16686 123.533 2.16725 3.20627 123.638 1.74682 3.62225 -4.01264 2.1921 3.1703 128.286 -97.6889
36.2494 2.04136 3.15942 123.723 2.17855 3.19873 123.829 1.74682 3.62225 -4.01264 2.2026 3.16192 128.491 -97.4987
36.2664 2.0527 3.15181 123.922 2.19009 3.19097 124.028 1.74682 3.62225 -4.01264 2.21324 3.15337 128.692 -97.2997
36.2834 2.06417 3.14407 124.13 2.20166 3.18313 124.236 1.74682 3.62225 -4.01264 2.22405 3.14461 128.904 -97.0924
36.3005 2.07576 3.13618 124.334 2.21345 3.17509 124.44 1.74682 3.62225 -4.01264 2.23492 3.13573 129.124 -96.888
36.3175 2.08746 3.12816 124.547 2.2253 3.16694 124.653 1.74682 3.62225 -4.01264 2.24594 3.12666 129.341 -96.6753
36.3344 2.09925 3.12001 124.755 2.23726 3.15865 124.862 1.74682 3.62225 -4.01264 2.25701 3.11748 129.567 -96.4666
36.3515 2.11121 3.11168 124.974 2.2493 3.15024 125.081 1.74682 3.62225 -4.01264 2.26824 3.10809 129.789 -96.2482
36.3685 2.12325 3.10322 125.188 2.26145 3.14168 125.296 1.74682 3.62225 -4.01264 2.27949 3.09861 130.02 -96.0337
36.3855 2.1354 3.09462 125.411 2.27376 3.13294 125.519 1.74682 3.62225 -4.01264 2.29083 3.08897 130.246 -95.8106
36.4025 2.14766 3.08587 125.631 2.28622 3.12403 125.739 1.74682 3.62225 -4.01264 2.30233 3.07911 130.484 -95.5911
36.4195 2.16004 3.07696 125.86 2.2988 3.11495 125.968 1.74682 3.62225 -4.01264 2.31397 3.06905 130.718 -95.3624
36.4365 2.17253 3.0679 126.084 2.31143 3.10576 126.193 1.74682 3.62225 -4.01264 2.3257 3.05882 130.962 -95.1377
36.4535 2.18512 3.05868 126.318 2.32413 3.09644 126.427 1.74682 3.62225 -4.01264 2.33748 3.04847 131.2 -94.9037
36.4705 2.19782 3.0493 126.548 2.33696 3.08696 126.658 1.74682 3.62225 -4.01264 2.34931 3.03798 131.448 -94.6737
36.4875 2.21063 3.03976 126.788 2.34984 3.07735 126.897 1.74682 3.62225 -4.01264 2.36125 3.02729 131.692 -94.4343
36.5045 2.22353 3.03008 127.023 2.3628 3.06759 127.133 1.74682 3.62225 -4.01264 2.37323 3.01648 131.945 -94.1992
36.5215 2.23656 3.02021 127.268 2.37596 3.05761 127.378 1.74682 3.62225 -4.01264 2.3853 3.00549 132.193 -93.9543
36.5384 2.24965 3.01021 127.508 2.38919 3.04749 127.618 1.74682 3.62225 -4.01264 2.39751 2.99427 132.453 -93.7143
36.5554 2.26285 3.00003 127.758 2.4025 3.03721 127.869 1.74682 3.62225 -4.01264 2.40981 2.98287 132.708 -93.4644
36.5724 2.27616 2.98967 128.018 2.41589 3.02678 128.129 1.74682 3.62225 -4.01264 2.42218 2.97128 132.974 -93.2045
36.5895 2.28956 2.97915 128.273 2.42933 3.01622 128.385 1.74682 3.62225 -4.01264 2.4346 2.95954 133.249 -92.9489
36.6064 2.30304 2.96846 128.538 2.44285 3.00549 128.65 1.74682 3.62225 -4.01264 2.44706 2.94765 133.519 -92.6838
36.6235 2.31663 2.95759 128.799 2.4565 2.99456 128.912 1.74682 3.62225 -4.01264 2.45961 2.93556 133.8 -92.4229
36.6404 2.33028 2.94656 129.07 2.47025 2.98346 129.183 1.74682 3.62225 -4.01264 2.47226 2.92325 134.076 -92.1524
36.6575 2.34405 2.93533 129.336 2.48409 2.97218 129.449 1.74682 3.62225 -4.01264 2.48504 2.9107 134.365 -91.8859
36.6745 2.35787 2.92395 129.612 2.49792 2.9608 129.726 1.74682 3.62225 -4.01264 2.49786 2.89797 134.648 -91.61
36.6915 2.37181 2.91235 129.884 2.51189 2.94921 129.998 1.74682 3.62225 -4.01264 2.51072 2.88507 134.941 -91.3383
36.7085 2.38578 2.90062 130.165 2.52584 2.93752 130.28 1.74682 3.62225 -4.01264 2.52367 2.87195 135.23 -91.057
36.7255 2.39986 2.88867 130.442 2.53988 2.92566 130.557 1.74682 3.62225 -4.01264 2.53666 2.85865 135.529 -90.7802
36.7425 2.41404 2.87653 130.729 2.55392 2.91368 130.845 1.74682 3.62225 -4.01264 2.54977 2.84509 135.825 -90.4925
36.7598 2.42854 2.86398 131.017 2.56823 2.90136 131.133 1.74682 3.62225 -4.01264 2.56309 2.83115 136.135 -90.2051
36.7775 2.44339 2.851 131.321 2.58283 2.88867 131.437 1.74682 3.62225 -4.01264 2.57675 2.81671 136.446 -89.901
36.7945 2.4578 2.83826 131.609 2.59701 2.8762 131.726 1.74682 3.62225 -4.01264 2.58995 2.8026 136.758 -89.6126
36.8115 2.47223 2.82538 131.908 2.61117 2.86363 132.025 1.74682 3.62225 -4.01264 2.60316 2.78832 137.063 -89.3144
36.8285 2.48675 2.81228 132.201 2.62545 2.8508 132.318 1.74682 3.62225 -4.01264 2.61639 2.77386 137.379 -89.0211
36.8455 2.50131 2.79901 132.505 2.63972 2.83785 132.623 1.74682 3.62225 -4.01264 2.6297 2.75916 137.689 -88.7173
36.8624 2.5159 2.78556 132.802 2.65415 2.82461 132.921 1.74682 3.62225 -4.01264 2.64296 2.74435 138.01 -88.4197
36.8795 2.53062 2.77186 133.112 2.66859 2.81121 133.231 1.74682 3.62225 -4.01264 2.65645 2.72911 138.329 -88.1095
36.8965 2.54537 2.75797 133.434 2.68314 2.79755 133.553 1.74682 3.62225 -4.01264 2.66984 2.71379 138.657 -87.7884
36.9134 2.56012 2.74393 133.748 2.69763 2.7838 133.867 1.74682 3.62225 -4.01264 2.68331 2.69821 138.998 -87.4743
36.9304 2.57497 2.72963 134.074 2.71218 2.76983 134.195 1.74682 3.62225 -4.01264 2.69678 2.68244 139.332 -87.1476
36.9475 2.58988 2.71512 134.395 2.72681 2.75561 134.516 1.74682 3.62225 -4.01264 2.71026 2.66645 139.679 -86.8268
36.9644 2.6048 2.70043 134.727 2.7414 2.74127 134.848 1.74682 3.62225 -4.01264 2.72376 2.65026 140.018 -86.4949
36.9815 2.61979 2.68549 135.053 2.75613 2.72661 135.175 1.74682 3.62225 -4.01264 2.73726 2.63385 140.37 -86.1685
36.9984 2.63479 2.67038 135.391 2.77085 2.71179 135.513 1.74682 3.62225 -4.01264 2.75082 2.61717 140.717 -85.831
37.0155 2.64985 2.65502 135.723 2.78599 2.69685 135.845 2.74133 3.04482 120.14 2.7644 2.60025 141.076 -85.4993
37.0324 2.66492 2.63947 136.066 2.80115 2.68172 136.189 2.74133 3.04482 120.14 2.77789 2.58323 141.426 -85.1562
37.0495 2.68004 2.62368 136.403 2.81644 2.66628 136.526 2.74133 3.04482 120.14 2.79141 2.56594 141.79 -84.819
37.0665 2.69519 2.60768 136.752 2.83169 2.65068 136.876 2.74133 3.04482 120.14 2.80499 2.54836 142.148 -84.4699
37.0835 2.71036 2.59145 137.114 2.84701 2.63483 137.238 2.74133 3.04482 120.14 2.81854 2.53057 142.518 -84.1082
